acc,accuracy,average_response_time,avg_rt,background,bidi,browser_codename,browser_name,browser_version,canvas_backend,category,clock_backend,color,color_backend,compensation,condition,coordinates,correct,correct_keyboard_response_1,correct_response,count_WM_load,count_WM_sequence,count_WM_trials_loop,count_WM_trials_sequence,count_block_loop,count_block_sequence,count_color_choice,count_color_choice_multi,count_color_choice_multi_sequence,count_color_multi_loop,count_color_multi_sequence,count_color_target_1,count_color_target_1_1,count_color_word_id,count_color_word_id_sequence,count_color_word_id_trial_loop,count_color_word_id_trial_sequence,count_correct_1,count_counterbalance_javascript,count_experiment,count_feedback,count_feedback_1,count_feedback_1_1,count_fixation,count_fixation_1,count_fixation_color,count_fixation_food_tools,count_food_tools_loop,count_food_tools_trial_loop,count_food_tools_trial_sequence,count_goodbye,count_incorrect_1,count_instructions,count_instructions0,count_instructions1,count_instructions2,count_instructions_1,count_instructions_WM_1,count_instructions_WM_2,count_instructions_WM_3,count_isa,count_isa_1,count_keyboard_response_1,count_letter_number_loop,count_letter_target_1,count_letter_target_2,count_logger,count_new_reset_feedback_1,count_new_reset_feedback_2,count_new_reset_feedback_3,count_new_sequence,count_osweb,count_pick_numbers,count_pure_response,count_pure_response_sequence,count_reset_feedback,count_rt_block_loop,count_rt_target,count_rt_trial_sequence,count_set_soa,count_soa,count_symbol,count_symbol_1,count_trial_sequence,counterbalance,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,empty_column,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,letter1,letter2,letter_response,mouse_backend,num,number_response,opensesame_codename,opensesame_version,penwidth,practice,queryParams_batchId,queryParams_jatosWorkerId,repeat_cycle,response,response_feedback,response_feedback_1,response_feedback_1_1,response_instructions,response_instructions0,response_instructions1,response_instructions2,response_instructions_1,response_instructions_WM_1,response_instructions_WM_2,response_instructions_WM_3,response_keyboard_response_1,response_time,response_time_feedback,response_time_feedback_1,response_time_feedback_1_1,response_time_instructions,response_time_instructions0,response_time_instructions1,response_time_instructions2,response_time_instructions_1,response_time_instructions_WM_1,response_time_instructions_WM_2,response_time_instructions_WM_3,response_time_keyboard_response_1,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,soa,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,synth_backend,system_os,target,time_WM_load,time_WM_trials_loop,time_block_loop,time_color_choice,time_color_choice_multi,time_color_multi_loop,time_color_target_1,time_color_target_1_1,time_color_word_id,time_color_word_id_trial_loop,time_correct_1,time_feedback,time_feedback_1,time_feedback_1_1,time_fixation,time_fixation_1,time_fixation_color,time_fixation_food_tools,time_food_tools_loop,time_food_tools_trial_loop,time_incorrect_1,time_instructions,time_instructions0,time_instructions1,time_instructions2,time_instructions_1,time_instructions_WM_1,time_instructions_WM_2,time_instructions_WM_3,time_isa,time_isa_1,time_keyboard_response_1,time_letter_number_loop,time_letter_target_1,time_letter_target_2,time_logger,time_pick_numbers,time_pure_response,time_rt_block_loop,time_rt_target,time_set_soa,time_soa,time_symbol,time_symbol_1,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
95,95,528,528,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,,legacy,red,legacy,0,color_words,relative,1,1,z,0,,,,,,0,0,19,0,0,19,19,0,0,0,19,,0,0,,0,0,,,39,,0,,,0,39,0,0,0,2,0,0,0,0,19,39,59,0,,,59,0,0,,,0,,0,0,0,0,19,19,59,19,,,,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,,-1,1,0,z,,space,space,,space,space,space,,,,,z,502,,1936,2805,,4017,2981,799,,,,,502,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,1280,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,,32,,,32,32,46128,79209,122001,32,82473,,,79718,41237,,,120718,,32,,84859,,32,4053,81659,,,,,41168,122508,122001,32,,,122566,,32,7042,40895,120717,39240,,,Response_time_timing,19,10556,20,no,1024
0,0,973,973,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,letter,legacy,red,legacy,0,letter_vs_number,relative,0,0,l,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,0,,39,,0,,,0,40,0,0,0,2,0,0,0,0,19,39,60,0,,,60,0,0,,,0,,0,0,1,0,19,19,60,19,0,,0,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,b,,space,space,space,space,space,space,,,,,b,973,,1679,2805,1231,4017,2981,799,,,,,973,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,1164,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,G,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,125500,,120718,,32,,127651,124260,32,4053,81659,,,,,41168,122508,126668,32,,,128157,,32,7042,40895,125499,39240,126667,,Response_time_timing,0,973,1,no,1024
50,50,862,862,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,letter,legacy,red,legacy,0,letter_vs_number,relative,1,1,l,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,1,,39,,0,,,0,41,0,0,0,2,0,0,0,0,19,39,61,0,,,61,0,0,,,0,,0,0,1,0,19,19,61,19,1,,1,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,l,,space,space,space,space,space,space,,,,,l,750,,1679,2805,1231,4017,2981,799,,,,,750,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,1779,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,D,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,128167,,120718,,32,,127651,124260,32,4053,81659,,,,,41168,122508,129952,32,,,130708,,32,7042,40895,128167,39240,129951,,Response_time_timing,1,1723,2,no,1024
67,67,743,743,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,number,legacy,red,legacy,0,letter_vs_number,relative,1,1,n,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,2,,39,,0,,,0,42,0,0,0,2,0,0,0,0,19,39,62,0,,,62,0,0,,,0,,0,0,1,0,19,19,62,19,2,,2,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,n,,space,space,space,space,space,space,,,,,n,507,,1679,2805,1231,4017,2981,799,,,,,507,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,894,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,7,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,130717,,120718,,32,,127651,124260,32,4053,81659,,,,,41168,122508,131618,32,,,132133,,32,7042,40895,130717,39240,131618,,Response_time_timing,2,2230,3,no,1024
50,50,655,655,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,number,legacy,red,legacy,0,letter_vs_number,relative,0,0,n,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,3,,39,,0,,,0,43,0,0,0,2,0,0,0,0,19,39,63,0,,,63,0,0,,,0,,0,0,1,0,19,19,63,19,3,,3,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,l,,space,space,space,space,space,space,,,,,l,389,,1679,2805,1231,4017,2981,799,,,,,389,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,656,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,6,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,132142,,120718,,32,,133191,124260,32,4053,81659,,,,,41168,122508,132800,32,,,133699,,32,7042,40895,132141,39240,132800,,Response_time_timing,2,2619,4,no,1024
60,60,618,618,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,number,legacy,red,legacy,0,letter_vs_number,relative,1,1,n,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,4,,39,,0,,,0,44,0,0,0,2,0,0,0,0,19,39,64,0,,,64,0,0,,,0,,0,0,1,0,19,19,64,19,4,,4,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,n,,space,space,space,space,space,space,,,,,n,472,,1679,2805,1231,4017,2981,799,,,,,472,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,717,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,4,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,133708,,120718,,32,,133191,124260,32,4053,81659,,,,,41168,122508,134434,32,,,134907,,32,7042,40895,133708,39240,134434,,Response_time_timing,3,3091,5,no,1024
50,50,585,585,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,letter,legacy,red,legacy,0,letter_vs_number,relative,0,0,l,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,5,,39,,0,,,0,45,0,0,0,2,0,0,0,0,19,39,65,0,,,65,0,0,,,0,,0,0,1,0,19,19,65,19,5,,5,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,n,,space,space,space,space,space,space,,,,,n,420,,1679,2805,1231,4017,2981,799,,,,,420,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,834,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,B,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,134911,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,135751,32,,,136683,,32,7042,40895,134911,39240,135751,,Response_time_timing,3,3511,6,no,1024
57,57,585,585,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,number,legacy,red,legacy,0,letter_vs_number,relative,1,1,n,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,6,,39,,0,,,0,46,0,0,0,2,0,0,0,0,19,39,66,0,,,66,0,0,,,0,,0,0,1,0,19,19,66,19,6,,6,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,n,,space,space,space,space,space,space,,,,,n,586,,1679,2805,1231,4017,2981,799,,,,,586,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,1124,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,9,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,136692,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,137825,32,,,138415,,32,7042,40895,136692,39240,137825,,Response_time_timing,4,4097,7,no,1024
63,63,594,594,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,number,legacy,red,legacy,0,letter_vs_number,relative,1,1,n,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,7,,39,,0,,,0,47,0,0,0,2,0,0,0,0,19,39,67,0,,,67,0,0,,,0,,0,0,1,0,19,19,67,19,7,,7,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,n,,space,space,space,space,space,space,,,,,n,653,,1679,2805,1231,4017,2981,799,,,,,653,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,637,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,1,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,138421,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,139066,32,,,139724,,32,7042,40895,138420,39240,139066,,Response_time_timing,5,4750,8,no,1024
67,67,587,587,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,number,legacy,red,legacy,0,letter_vs_number,relative,1,1,n,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,8,,39,,0,,,0,48,0,0,0,2,0,0,0,0,19,39,68,0,,,68,0,0,,,0,,0,0,1,0,19,19,68,19,8,,8,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,n,,space,space,space,space,space,space,,,,,n,537,,1679,2805,1231,4017,2981,799,,,,,537,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,1262,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,5,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,139729,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,141000,32,,,141541,,32,7042,40895,139729,39240,141000,,Response_time_timing,6,5287,9,no,1024
70,70,572,572,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,letter,legacy,red,legacy,0,letter_vs_number,relative,1,1,l,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,9,,39,,0,,,0,49,0,0,0,2,0,0,0,0,19,39,69,0,,,69,0,0,,,0,,0,0,1,0,19,19,69,19,9,,9,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,l,,space,space,space,space,space,space,,,,,l,428,,1679,2805,1231,4017,2981,799,,,,,428,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,1775,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,C,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,141546,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,143325,32,,,143758,,32,7042,40895,141546,39240,143325,,Response_time_timing,7,5715,10,no,1024
73,73,559,559,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,number,legacy,red,legacy,0,letter_vs_number,relative,1,1,n,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,10,,39,,0,,,0,50,0,0,0,2,0,0,0,0,19,39,70,0,,,70,0,0,,,0,,0,0,1,0,19,19,70,19,10,,10,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,n,,space,space,space,space,space,space,,,,,n,429,,1679,2805,1231,4017,2981,799,,,,,429,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,1622,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,2,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,143764,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,145394,32,,,145825,,32,7042,40895,143763,39240,145394,,Response_time_timing,8,6144,11,no,1024
75,75,557,557,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,letter,legacy,red,legacy,0,letter_vs_number,relative,1,1,l,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,11,,39,,0,,,0,51,0,0,0,2,0,0,0,0,19,39,71,0,,,71,0,0,,,0,,0,0,1,0,19,19,71,19,11,,11,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,l,,space,space,space,space,space,space,,,,,l,541,,1679,2805,1231,4017,2981,799,,,,,541,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,916,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,J,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,145831,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,146752,32,,,147300,,32,7042,40895,145831,39240,146752,,Response_time_timing,9,6685,12,no,1024
77,77,569,569,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,letter,legacy,red,legacy,0,letter_vs_number,relative,1,1,l,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,12,,39,,0,,,0,52,0,0,0,2,0,0,0,0,19,39,72,0,,,72,0,0,,,0,,0,0,1,0,19,19,72,19,12,,12,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,l,,space,space,space,space,space,space,,,,,l,706,,1679,2805,1231,4017,2981,799,,,,,706,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,1558,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,A,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,147310,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,148876,32,,,149583,,32,7042,40895,147309,39240,148876,,Response_time_timing,10,7391,13,no,1024
79,79,570,570,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,number,legacy,red,legacy,0,letter_vs_number,relative,1,1,n,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,13,,39,,0,,,0,53,0,0,0,2,0,0,0,0,19,39,73,0,,,73,0,0,,,0,,0,0,1,0,19,19,73,19,13,,13,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,n,,space,space,space,space,space,space,,,,,n,590,,1679,2805,1231,4017,2981,799,,,,,590,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,897,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,8,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,149590,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,150492,32,,,151083,,32,7042,40895,149588,39240,150492,,Response_time_timing,11,7981,14,no,1024
80,80,574,574,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,letter,legacy,red,legacy,0,letter_vs_number,relative,1,1,l,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,14,,39,,0,,,0,54,0,0,0,2,0,0,0,0,19,39,74,0,,,74,0,0,,,0,,0,0,1,0,19,19,74,19,14,,14,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,l,,space,space,space,space,space,space,,,,,l,629,,1679,2805,1231,4017,2981,799,,,,,629,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,849,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,E,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,151087,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,151941,32,,,152575,,32,7042,40895,151087,39240,151941,,Response_time_timing,12,8610,15,no,1024
81,81,569,569,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,number,legacy,red,legacy,0,letter_vs_number,relative,1,1,n,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,15,,39,,0,,,0,55,0,0,0,2,0,0,0,0,19,39,75,0,,,75,0,0,,,0,,0,0,1,0,19,19,75,19,15,,15,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,n,,space,space,space,space,space,space,,,,,n,500,,1679,2805,1231,4017,2981,799,,,,,500,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,1749,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,3,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,152581,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,154335,32,,,154842,,32,7042,40895,152581,39240,154335,,Response_time_timing,13,9110,16,no,1024
82,82,566,566,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,letter,legacy,red,legacy,0,letter_vs_number,relative,1,1,l,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,16,,39,,0,,,0,56,0,0,0,2,0,0,0,0,19,39,76,0,,,76,0,0,,,0,,0,0,1,0,19,19,76,19,16,,16,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,l,,space,space,space,space,space,space,,,,,l,507,,1679,2805,1231,4017,2981,799,,,,,507,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,609,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,F,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,154848,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,155467,32,,,155983,,32,7042,40895,154848,39240,155466,,Response_time_timing,14,9617,17,no,1024
83,83,563,563,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,letter,legacy,red,legacy,0,letter_vs_number,relative,1,1,l,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,,1,0,17,,39,,0,,,0,57,0,0,0,2,0,0,0,0,19,39,77,0,,,77,0,0,,,0,,0,0,1,0,19,19,77,19,17,,17,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,l,,space,space,space,space,space,space,,,,,l,522,,1679,2805,1231,4017,2981,799,,,,,522,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,1721,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,H,32,,125500,32,32,46128,79209,122001,32,82473,,,122578,41237,155988,,120718,,32,,136175,124260,32,4053,81659,,,,,41168,122508,157716,32,,,158242,,32,7042,40895,155988,39240,157716,,Response_time_timing,15,10139,18,no,1024
100,100,754,754,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,tool,legacy,red,legacy,0,food_tools,relative,1,1,t,0,,,,0,0,0,0,19,0,0,19,19,0,0,0,19,,0,0,0,1,0,17,,39,0,0,0,0,0,58,0,0,0,2,0,0,0,0,19,39,78,0,,,78,0,0,,0,0,,0,0,2,0,19,19,78,19,17,0,17,5,29-10-22,29-10-22,06:31:41,Tue Nov 29 2022 06:31:41 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,939,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,yes,-1,1,0,t,space,space,space,space,space,space,space,space,,,,t,754,1969,1679,2805,1231,4017,2981,799,1490,,,,754,2,legacy,1079,1728,30,1117,30,0,62,1728,1669699941011,1249,1024,2,48000,-16,experiment,1,odd,legacy,MacIntel,broom,32,,125500,32,32,46128,79209,122001,32,82473,,158246,122578,41237,155988,,120718,161712,32,161712,136175,124260,32,4053,81659,160217,,,,41168,122508,162966,32,,,163724,,32,7042,40895,161712,39240,157716,162966,Response_time_timing,1,754,1,no,1024
