"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","category","clock_backend","color","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_keyboard_response_1","correct_response","count_about_this_example","count_block_loop","count_block_sequence","count_color_","count_color_block_loop","count_color_choice","count_color_choice_multi","count_color_choice_multi_sequence","count_color_multi_loop","count_color_multi_sequence","count_color_sequence","count_color_target_1","count_color_target_1_1","count_color_trial_sequence","count_color_word_id","count_color_word_id_sequence","count_color_word_id_trial_loop","count_color_word_id_trial_sequence","count_correct_color_1","count_counterbalance_javascript","count_end_of_practice","count_experiment","count_experimental_loop","count_feedback","count_feedback_1","count_feedback_rt","count_fixation","count_fixation_color","count_goodbye","count_green_fix","count_incorrect","count_incorrect_color_1","count_instructions","count_instructions1","count_instructions2","count_isa","count_isa_1","count_keyboard_response","count_keyboard_response_1","count_logger","count_new_logger","count_new_reset_feedback","count_new_reset_feedback_1","count_new_reset_feedback_2","count_pure_response","count_pure_response_sequence","count_red_fix","count_reset_feedback","count_rt_block_loop","count_rt_target","count_rt_trial_sequence","count_set_soa","count_set_vars_2","count_simple_decision_loop","count_soa","count_soa_1","count_symbol","count_trial_sequence","counterbalance","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","letter_response","live_row","live_row_pure_response","live_row_rt_block_loop","logfile","mouse_backend","number_response","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_end_of_practice","response_feedback","response_feedback_1","response_feedback_rt","response_instructions","response_instructions1","response_instructions2","response_keyboard_response","response_keyboard_response_1","response_time","response_time_end_of_practice","response_time_feedback","response_time_feedback_1","response_time_feedback_rt","response_time_instructions","response_time_instructions1","response_time_instructions2","response_time_keyboard_response","response_time_keyboard_response_1","round_decimals","sampler_backend","soa","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","synth_backend","target","time_about_this_example","time_block_loop","time_block_sequence","time_color_","time_color_block_loop","time_color_choice","time_color_choice_multi","time_color_choice_multi_sequence","time_color_multi_loop","time_color_multi_sequence","time_color_sequence","time_color_target_1","time_color_target_1_1","time_color_trial_sequence","time_color_word_id","time_color_word_id_sequence","time_color_word_id_trial_loop","time_color_word_id_trial_sequence","time_correct_color_1","time_counterbalance_javascript","time_end_of_practice","time_experiment","time_experimental_loop","time_feedback","time_feedback_1","time_feedback_rt","time_fixation","time_fixation_color","time_goodbye","time_green_fix","time_incorrect","time_incorrect_color_1","time_instructions","time_instructions1","time_instructions2","time_isa","time_isa_1","time_keyboard_response","time_keyboard_response_1","time_logger","time_new_logger","time_new_reset_feedback","time_new_reset_feedback_1","time_new_reset_feedback_2","time_pure_response","time_pure_response_sequence","time_red_fix","time_reset_feedback","time_rt_block_loop","time_rt_target","time_rt_trial_sequence","time_set_soa","time_set_vars_2","time_simple_decision_loop","time_soa","time_soa_1","time_symbol","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","357.3333333333333","357.3333333333333","gray","no","legacy","NA","legacy","blue","legacy","0","color1","relative","1","undefined","NA","1","b","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","8","NA","8","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","8","0","NA","NA","8","0","0","2","19","8","NA","28","28","NA","NA","NA","NA","0","0","NA","1","0","19","19","28","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","8","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","space","NA","space","space","NA","b","350","NA","NA","NA","5441","NA","1447","3084","NA","350","2","legacy","549","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","57564","NA","57005","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","57008","NA","NA","NA","NA","NA","1377","40390","34823","57918","NA","57564","57968","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","57005","NA","NA","32758","NA","NA","NA","Response_time_timing","9","3216","9","no","1024"
"100","100","361.6","361.6","gray","no","legacy","NA","legacy","blue","legacy","0","color1","relative","1","undefined","NA","1","b","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","9","NA","9","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","9","0","NA","NA","9","0","0","2","19","9","NA","29","29","NA","NA","NA","NA","0","0","NA","1","0","19","19","29","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","9","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","space","NA","space","space","NA","b","400","NA","NA","NA","5441","NA","1447","3084","NA","400","2","legacy","1188","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","59199","NA","58002","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","58006","NA","NA","NA","NA","NA","1377","40390","34823","59603","NA","59199","59653","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","58002","NA","NA","32758","NA","NA","NA","Response_time_timing","10","3616","10","no","1024"
"100","100","360.54545454545456","360.54545454545456","gray","no","legacy","NA","legacy","blue","legacy","0","color1","relative","1","undefined","NA","1","b","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","10","NA","10","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","10","0","NA","NA","10","0","0","2","19","10","NA","30","30","NA","NA","NA","NA","0","0","NA","1","0","19","19","30","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","10","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","space","NA","space","space","NA","b","350","NA","NA","NA","5441","NA","1447","3084","NA","350","2","legacy","1259","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","60957","NA","59687","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","59690","NA","NA","NA","NA","NA","1377","40390","34823","61311","NA","60957","61361","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","59687","NA","NA","32758","NA","NA","NA","Response_time_timing","11","3966","11","no","1024"
"100","100","364.3333333333333","364.3333333333333","gray","no","legacy","NA","legacy","red","legacy","0","color1","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","11","NA","11","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","11","0","NA","NA","11","0","0","2","19","11","NA","31","31","NA","NA","NA","NA","0","0","NA","1","0","19","19","31","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","11","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","NA","space","NA","space","space","NA","z","406","NA","NA","NA","5441","NA","1447","3084","NA","406","2","legacy","1428","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","62838","NA","61395","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","61399","NA","NA","NA","NA","NA","1377","40390","34823","63248","NA","62838","63298","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","61395","NA","NA","32758","NA","NA","NA","Response_time_timing","12","4372","12","no","1024"
"100","100","363.38461538461536","363.38461538461536","gray","no","legacy","NA","legacy","red","legacy","0","color1","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","12","NA","12","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","12","0","NA","NA","12","0","0","2","19","12","NA","32","32","NA","NA","NA","NA","0","0","NA","1","0","19","19","32","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","12","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","NA","space","NA","space","space","NA","z","352","NA","NA","NA","5441","NA","1447","3084","NA","352","2","legacy","1669","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","65015","NA","63332","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","63336","NA","NA","NA","NA","NA","1377","40390","34823","65371","NA","65015","65421","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","63332","NA","NA","32758","NA","NA","NA","Response_time_timing","13","4724","13","no","1024"
"100","100","366.57142857142856","366.57142857142856","gray","no","legacy","NA","legacy","red","legacy","0","color1","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","13","NA","13","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","13","0","NA","NA","13","0","0","2","19","13","NA","33","33","NA","NA","NA","NA","0","0","NA","1","0","19","19","33","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","13","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","NA","space","NA","space","space","NA","z","408","NA","NA","NA","5441","NA","1447","3084","NA","408","2","legacy","1707","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","67176","NA","65455","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","65459","NA","NA","NA","NA","NA","1377","40390","34823","67589","NA","67177","67639","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","65455","NA","NA","32758","NA","NA","NA","Response_time_timing","14","5132","14","no","1024"
"100","100","364.73333333333335","364.73333333333335","gray","no","legacy","NA","legacy","red","legacy","0","color1","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","14","NA","14","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","14","0","NA","NA","14","0","0","2","19","14","NA","34","34","NA","NA","NA","NA","0","0","NA","1","0","19","19","34","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","14","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","NA","space","NA","space","space","NA","z","339","NA","NA","NA","5441","NA","1447","3084","NA","339","2","legacy","652","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","68332","NA","67673","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","67676","NA","NA","NA","NA","NA","1377","40390","34823","68677","NA","68332","68727","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","67673","NA","NA","32758","NA","NA","NA","Response_time_timing","15","5471","15","no","1024"
"100","100","367.625","367.625","gray","no","legacy","NA","legacy","blue","legacy","0","color1","relative","1","undefined","NA","1","b","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","15","NA","15","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","15","0","NA","NA","15","0","0","2","19","15","NA","35","35","NA","NA","NA","NA","0","0","NA","1","0","19","19","35","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","15","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","space","NA","space","space","NA","b","411","NA","NA","NA","5441","NA","1447","3084","NA","411","2","legacy","1554","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","70328","NA","68761","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","68765","NA","NA","NA","NA","NA","1377","40390","34823","70744","NA","70328","70794","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","68762","NA","NA","32758","NA","NA","NA","Response_time_timing","16","5882","16","no","1024"
"100","100","366.4117647058824","366.4117647058824","gray","no","legacy","NA","legacy","blue","legacy","0","color1","relative","1","undefined","NA","1","b","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","16","NA","16","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","16","0","NA","NA","16","0","0","2","19","16","NA","36","36","NA","NA","NA","NA","0","0","NA","1","0","19","19","36","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","16","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","b","NA","NA","NA","space","NA","space","space","NA","b","347","NA","NA","NA","5441","NA","1447","3084","NA","347","2","legacy","1026","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","71866","NA","70827","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","70831","NA","NA","NA","NA","NA","1377","40390","34823","72220","NA","71867","72270","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","70828","NA","NA","32758","NA","NA","NA","Response_time_timing","17","6229","17","no","1024"
"100","100","371.72222222222223","371.72222222222223","gray","no","legacy","NA","legacy","red","legacy","0","color1","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","17","NA","17","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","17","0","NA","NA","17","0","0","2","19","17","NA","37","37","NA","NA","NA","NA","0","0","NA","1","0","19","19","37","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","17","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","NA","space","NA","space","space","NA","z","462","NA","NA","NA","5441","NA","1447","3084","NA","462","2","legacy","1509","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","73825","NA","72304","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","72307","NA","NA","NA","NA","NA","1377","40390","34823","74292","NA","73825","74342","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","72304","NA","NA","32758","NA","NA","NA","Response_time_timing","18","6691","18","no","1024"
"100","100","378.2631578947368","378.2631578947368","gray","no","legacy","NA","legacy","red","legacy","0","color1","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","18","NA","18","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","18","0","NA","NA","18","0","0","2","19","18","NA","38","38","NA","NA","NA","NA","0","0","NA","1","0","19","19","38","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","18","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","NA","space","NA","space","space","NA","z","496","NA","NA","NA","5441","NA","1447","3084","NA","496","2","legacy","509","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","74898","NA","74376","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","74380","NA","NA","NA","NA","NA","1377","40390","34823","75398","NA","74898","75448","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","74377","NA","NA","32758","NA","NA","NA","Response_time_timing","19","7187","19","no","1024"
"100","100","379.25","379.25","gray","no","legacy","NA","legacy","red","legacy","0","color1","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","NA","NA","NA","0","19","NA","19","0","NA","NA","NA","NA","0","NA","0","NA","NA","NA","0","NA","19","0","NA","NA","19","0","0","2","19","19","NA","39","39","NA","NA","NA","NA","0","0","NA","1","0","19","19","39","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","19","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","NA","space","NA","space","space","NA","z","398","NA","NA","NA","5441","NA","1447","3084","NA","398","2","legacy","1085","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","NA","NA","NA","NA","43478","76584","NA","75493","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","NA","34920","NA","75496","NA","NA","NA","NA","NA","1377","40390","34823","76986","NA","76584","77036","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","75493","NA","NA","32758","NA","NA","NA","Response_time_timing","20","7585","20","no","1024"
"100","100","518","518","gray","no","legacy","NA","legacy","yellow","legacy","0","color2","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","0","0","0","0","20","NA","19","0","NA","NA","NA","NA","0","NA","0","NA","NA","0","0","NA","20","0","NA","NA","20","0","0","2","19","20","NA","40","40","NA","NA","0","NA","0","0","NA","1","0","19","19","40","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","0","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","space","space","NA","space","space","NA","z","518","NA","NA","1708","5441","NA","1447","1071","NA","518","2","legacy","1434","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","79889","79902","79891","79890","43478","81349","NA","75493","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","77084","34920","NA","79906","NA","NA","NA","NA","NA","1377","78817","34823","81870","NA","81349","81920","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","79902","NA","NA","32758","NA","NA","NA","Response_time_timing","1","518","1","no","1024"
"100","100","459.5","459.5","gray","no","legacy","NA","legacy","yellow","legacy","0","color2","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","1","0","0","0","21","NA","19","0","NA","NA","NA","NA","0","NA","0","NA","NA","0","0","NA","21","0","NA","NA","21","0","0","2","19","21","NA","41","41","NA","NA","0","NA","0","0","NA","1","0","19","19","41","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","1","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","space","space","NA","space","space","NA","z","401","NA","NA","1708","5441","NA","1447","1071","NA","401","2","legacy","1020","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","79889","81954","79891","79890","43478","82990","NA","75493","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","77084","34920","NA","81958","NA","NA","NA","NA","NA","1377","78817","34823","83397","NA","82991","83447","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","81954","NA","NA","32758","NA","NA","NA","Response_time_timing","2","919","2","no","1024"
"100","100","428","428","gray","no","legacy","NA","legacy","white","legacy","0","color2","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","2","0","0","0","22","NA","19","0","NA","NA","NA","NA","0","NA","0","NA","NA","0","0","NA","22","0","NA","NA","22","0","0","2","19","22","NA","42","42","NA","NA","0","NA","0","0","NA","1","0","19","19","42","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","2","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","space","space","NA","space","space","NA","z","365","NA","NA","1708","5441","NA","1447","1071","NA","365","2","legacy","1392","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","79889","83481","79891","79890","43478","84881","NA","75493","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","77084","34920","NA","83484","NA","NA","NA","NA","NA","1377","78817","34823","85251","NA","84881","85301","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","83481","NA","NA","32758","NA","NA","NA","Response_time_timing","3","1284","3","no","1024"
"100","100","407","407","gray","no","legacy","NA","legacy","yellow","legacy","0","color2","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","3","0","0","0","23","NA","19","0","NA","NA","NA","NA","0","NA","0","NA","NA","0","0","NA","23","0","NA","NA","23","0","0","2","19","23","NA","43","43","NA","NA","0","NA","0","0","NA","1","0","19","19","43","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","3","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","space","space","NA","space","space","NA","z","344","NA","NA","1708","5441","NA","1447","1071","NA","344","2","legacy","1856","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","79889","85335","79891","79890","43478","87200","NA","75493","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","77084","34920","NA","85339","NA","NA","NA","NA","NA","1377","78817","34823","87549","NA","87201","87600","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","85335","NA","NA","32758","NA","NA","NA","Response_time_timing","4","1628","4","no","1024"
"100","100","429","429","gray","no","legacy","NA","legacy","red","legacy","0","color2","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","4","0","0","0","24","NA","19","0","NA","NA","NA","NA","0","NA","0","NA","NA","0","0","NA","24","0","NA","NA","24","0","0","2","19","24","NA","44","44","NA","NA","0","NA","0","0","NA","1","0","19","19","44","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","4","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","space","space","NA","space","space","NA","z","517","NA","NA","1708","5441","NA","1447","1071","NA","517","2","legacy","877","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","79889","87634","79891","79890","43478","88525","NA","75493","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","77084","34920","NA","87637","NA","NA","NA","NA","NA","1377","78817","34823","89057","NA","88536","89107","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","87634","NA","NA","32758","NA","NA","NA","Response_time_timing","5","2145","5","no","1024"
"100","100","422.3333333333333","422.3333333333333","gray","no","legacy","NA","legacy","white","legacy","0","color2","relative","1","undefined","NA","1","z","NA","NA","NA","NA","0","0","0","5","0","0","0","25","NA","19","0","NA","NA","NA","NA","0","NA","0","NA","NA","0","0","NA","25","0","NA","NA","25","0","0","2","19","25","NA","45","45","NA","NA","0","NA","0","0","NA","1","0","19","19","45","NA","0","19","NA","NA","NA","3","Mon Nov 28 20:57:51 2022","A simple lexical-decision example experiment","yes","","Response_timing.osexp","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing","no","mono","no","32","no","white","no","no","768","legacy","b","5","0","19","/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing/subject-1.csv","legacy","z","Lentiform Loewenfeld","3.3.12","NA","0","z","NA","NA","space","space","NA","space","space","NA","z","389","NA","NA","1708","5441","NA","1447","1071","NA","389","2","legacy","1607","1024","2","48000","-16","experiment","1","odd","legacy","NA","NA","NA","NA","NA","43478","43476","79889","89141","79891","79890","43478","90760","NA","75493","NA","NA","NA","NA","NA","NA","NA","1315","NA","NA","77084","34920","NA","89144","NA","NA","NA","NA","NA","1377","78817","34823","91153","NA","90760","91203","NA","NA","NA","NA","2841","2843","NA","NA","2843","34573","32754","89141","NA","NA","32758","NA","NA","NA","Response_time_timing","6","2534","6","no","1024"
