acc,accuracy,avg_rt,browser_codename,browser_name,browser_version,category,correct,correct_response,count_reset_feedback,count_trial_sequence,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,queryParams_batchId,queryParams_generalMultiple,response_keyboard_response,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,subject_nr,system_os,target
100,100,107,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,21,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,85,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,106,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,22,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,91,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,109,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,23,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,161,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,108,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,24,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,96,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,107,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,25,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,91,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,107,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,26,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,106,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,107,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,27,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,100,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,106,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,28,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,80,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,106,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,29,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,98,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,106,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,30,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,100,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,105,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,31,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,89,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,104,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,32,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,80,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,108,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,33,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,224,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,107,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,34,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,84,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,107,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,35,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,85,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,106,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,36,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,102,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,106,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,37,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,103,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,106,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,38,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,90,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,106,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,39,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,96,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,105,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,40,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,85,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,105,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,41,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,100,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,105,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,42,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,104,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,105,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,43,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,102,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,105,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,44,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,86,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,104,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,45,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,100,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,105,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,46,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,110,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,104,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,47,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,82,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,104,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,48,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,104,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,104,Mozilla,Netscape,"5.0 (X11; CrOS aarch64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.72 Safari/537.36",None,1,m,0,49,27-05-22,27-05-22,15:51:40,0,0,0,0,0,634,3.6.1,226,,m,88,816,1536,24,864,24,0,0,1536,1,Linux aarch64,None
100,100,85,,,,None,1,m,0,0,,,,,,,,,,,,,m,85,,,,,,,,,1,,None
100,100,80,,,,None,1,m,0,1,,,,,,,,,,,,,m,75,,,,,,,,,1,,None
100,100,86,,,,None,1,m,0,2,,,,,,,,,,,,,m,97,,,,,,,,,1,,None
100,100,86,,,,None,1,m,0,3,,,,,,,,,,,,,m,85,,,,,,,,,1,,None
100,100,92,,,,None,1,m,0,4,,,,,,,,,,,,,m,117,,,,,,,,,1,,None
100,100,95,,,,None,1,m,0,5,,,,,,,,,,,,,m,113,,,,,,,,,1,,None
100,100,96,,,,None,1,m,0,6,,,,,,,,,,,,,m,103,,,,,,,,,1,,None
100,100,99,,,,None,1,m,0,7,,,,,,,,,,,,,m,116,,,,,,,,,1,,None
100,100,114,,,,None,1,m,0,8,,,,,,,,,,,,,m,237,,,,,,,,,1,,None
100,100,115,,,,None,1,m,0,9,,,,,,,,,,,,,m,122,,,,,,,,,1,,None
100,100,115,,,,None,1,m,0,10,,,,,,,,,,,,,m,119,,,,,,,,,1,,None
100,100,115,,,,None,1,m,0,11,,,,,,,,,,,,,m,116,,,,,,,,,1,,None
100,100,116,,,,None,1,m,0,12,,,,,,,,,,,,,m,124,,,,,,,,,1,,None
100,100,118,,,,None,1,m,0,13,,,,,,,,,,,,,m,143,,,,,,,,,1,,None
100,100,119,,,,None,1,m,0,14,,,,,,,,,,,,,m,131,,,,,,,,,1,,None
100,100,120,,,,None,1,m,0,15,,,,,,,,,,,,,m,134,,,,,,,,,1,,None
100,100,121,,,,None,1,m,0,16,,,,,,,,,,,,,m,137,,,,,,,,,1,,None
100,100,122,,,,None,1,m,0,17,,,,,,,,,,,,,m,139,,,,,,,,,1,,None
100,100,122,,,,None,1,m,0,18,,,,,,,,,,,,,m,127,,,,,,,,,1,,None
100,100,124,,,,None,1,m,0,19,,,,,,,,,,,,,m,168,,,,,,,,,1,,None
100,100,318,,,,None,1,m,0,20,,,,,,,,,,,,,m,4189,,,,,,,,,1,,None
95,95,531,,,,None,0,m,0,21,,,,,,,,,,,,,None,5012,,,,,,,,,1,,None
100,100,298,,,,None,1,m,0,0,,,,,,,,,,,,,m,298,,,,,,,,,1,,None
100,100,203,,,,None,1,m,0,1,,,,,,,,,,,,,m,107,,,,,,,,,1,,None
100,100,181,,,,None,1,m,0,2,,,,,,,,,,,,,m,138,,,,,,,,,1,,None
100,100,161,,,,None,1,m,0,3,,,,,,,,,,,,,m,100,,,,,,,,,1,,None
100,100,154,,,,None,1,m,0,4,,,,,,,,,,,,,m,129,,,,,,,,,1,,None
100,100,149,,,,None,1,m,0,5,,,,,,,,,,,,,m,119,,,,,,,,,1,,None
100,100,143,,,,None,1,m,0,6,,,,,,,,,,,,,m,111,,,,,,,,,1,,None
100,100,140,,,,None,1,m,0,7,,,,,,,,,,,,,m,118,,,,,,,,,1,,None
100,100,139,,,,None,1,m,0,8,,,,,,,,,,,,,m,129,,,,,,,,,1,,None
100,100,138,,,,None,1,m,0,9,,,,,,,,,,,,,m,131,,,,,,,,,1,,None
100,100,135,,,,None,1,m,0,10,,,,,,,,,,,,,m,105,,,,,,,,,1,,None
100,100,134,,,,None,1,m,0,11,,,,,,,,,,,,,m,122,,,,,,,,,1,,None
100,100,133,,,,None,1,m,0,12,,,,,,,,,,,,,m,125,,,,,,,,,1,,None
100,100,132,,,,None,1,m,0,13,,,,,,,,,,,,,m,116,,,,,,,,,1,,None
100,100,131,,,,None,1,m,0,14,,,,,,,,,,,,,m,118,,,,,,,,,1,,None
100,100,131,,,,None,1,m,0,15,,,,,,,,,,,,,m,131,,,,,,,,,1,,None
100,100,131,,,,None,1,m,0,16,,,,,,,,,,,,,m,131,,,,,,,,,1,,None
100,100,129,,,,None,1,m,0,17,,,,,,,,,,,,,m,94,,,,,,,,,1,,None
100,100,129,,,,None,1,m,0,18,,,,,,,,,,,,,m,130,,,,,,,,,1,,None
100,100,130,,,,None,1,m,0,19,,,,,,,,,,,,,m,142,,,,,,,,,1,,None
100,100,129,,,,None,1,m,0,20,,,,,,,,,,,,,m,117,,,,,,,,,1,,None
100,100,129,,,,None,1,m,0,21,,,,,,,,,,,,,m,118,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,22,,,,,,,,,,,,,m,119,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,23,,,,,,,,,,,,,m,120,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,24,,,,,,,,,,,,,m,122,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,25,,,,,,,,,,,,,m,123,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,26,,,,,,,,,,,,,m,125,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,27,,,,,,,,,,,,,m,116,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,28,,,,,,,,,,,,,m,128,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,29,,,,,,,,,,,,,m,129,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,30,,,,,,,,,,,,,m,132,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,31,,,,,,,,,,,,,m,126,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,32,,,,,,,,,,,,,m,129,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,33,,,,,,,,,,,,,m,132,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,34,,,,,,,,,,,,,m,127,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,35,,,,,,,,,,,,,m,152,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,36,,,,,,,,,,,,,m,131,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,37,,,,,,,,,,,,,m,134,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,38,,,,,,,,,,,,,m,116,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,39,,,,,,,,,,,,,m,117,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,40,,,,,,,,,,,,,m,118,,,,,,,,,1,,None
100,100,127,,,,None,1,m,0,41,,,,,,,,,,,,,m,123,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,42,,,,,,,,,,,,,m,146,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,43,,,,,,,,,,,,,m,141,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,44,,,,,,,,,,,,,m,126,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,45,,,,,,,,,,,,,m,128,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,46,,,,,,,,,,,,,m,119,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,47,,,,,,,,,,,,,m,120,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,48,,,,,,,,,,,,,m,122,,,,,,,,,1,,None
100,100,128,,,,None,1,m,0,49,,,,,,,,,,,,,m,145,,,,,,,,,1,,None
100,100,311,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,0,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,311,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,216,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,1,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,120,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,184,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,2,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,120,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,165,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,3,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,110,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,158,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,4,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,130,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,152,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,5,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,121,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,149,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,6,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,132,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,147,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,7,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,128,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,145,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,8,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,130,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,141,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,9,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,104,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,140,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,10,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,133,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,139,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,11,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,130,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,138,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,12,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,121,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,137,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,13,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,132,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,136,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,14,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,117,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,136,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,15,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,130,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,135,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,16,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,121,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,133,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,17,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,99,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,131,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,18,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,106,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,19,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,114,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,20,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,128,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,131,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,21,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,141,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,131,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,22,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,135,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,131,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,23,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,131,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,131,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,24,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,127,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,25,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,118,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,26,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,120,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,27,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,132,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,28,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,128,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,29,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,142,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,131,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,30,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,138,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,31,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,122,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,131,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,32,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,142,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,131,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,33,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,130,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,34,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,113,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,35,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,128,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,36,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,141,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,131,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,37,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,137,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,38,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,124,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,39,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,124,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,40,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,126,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,41,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,139,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,42,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,135,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,43,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,131,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,44,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,127,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,45,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,117,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,46,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,141,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
100,100,130,Mozilla,Netscape,5.0 (Macintosh),None,1,m,0,47,27-05-22,27-05-22,14:34:32,0,0,0,0,0,623,3.6.1,226,,m,117,1175,1920,30,1200,30,277,114,1920,0,MacIntel,None
