browser_codename,browser_name,browser_version,condition,congruence,correct,counterbalance,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,prime,queryParams_batchId,queryParams_generalMultiple,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,soa_condition,system_os,target,time_mask1,time_mask2,time_prime
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",practice,practice,1,None,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,snjghf,241,,1278,793,1440,24,900,24,0,23,1440,practice,MacIntel,SHEEP,68713,68813,68764
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",practice,practice,1,None,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,nvoiuh,241,,907,793,1440,24,900,24,0,23,1440,practice,MacIntel,HOUSE,70732,70832,70782
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",practice,practice,1,None,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,abjdhjs,241,,1033,793,1440,24,900,24,0,23,1440,practice,MacIntel,HORSE,72366,72465,72416
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Nat,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,mall,241,,1272,793,1440,24,900,24,0,23,1440,long,MacIntel,BUSH,72366,80874,80826
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,ferry,241,,1376,793,1440,24,900,24,0,23,1440,long,MacIntel,FERRY,72366,82907,82860
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Synth,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,eagle,241,,1645,793,1440,24,900,24,0,23,1440,long,MacIntel,WAGON,72366,85040,84992
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,hare,241,,1247,793,1440,24,900,24,0,23,1440,long,MacIntel,HARE,72366,87442,87394
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Nat,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,lemon,241,,953,793,1440,24,900,24,0,23,1440,long,MacIntel,DUCK,72366,89459,89411
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,plum,241,,1053,793,1440,24,900,24,0,23,1440,long,MacIntel,PLUM,72366,91179,91131
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Nat,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,sheep,241,,846,793,1440,24,900,24,0,23,1440,long,MacIntel,BULL,72366,92996,92947
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Synth,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,desk,241,,1197,793,1440,24,900,24,0,23,1440,long,MacIntel,CANDY,72366,94612,94564
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,arrow,241,,1284,793,1440,24,900,24,0,23,1440,long,MacIntel,ARROW,72366,96566,96519
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,tongs,241,,1215,793,1440,24,900,24,0,23,1440,long,MacIntel,TONGS,72366,98616,98569
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Nat,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,shark,241,,983,793,1440,24,900,24,0,23,1440,long,MacIntel,HILL,72366,100604,100556
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Nat,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,fort,241,,897,793,1440,24,900,24,0,23,1440,long,MacIntel,GOAT,72366,102354,102305
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Synth,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,deck,241,,1006,793,1440,24,900,24,0,23,1440,long,MacIntel,PLATE,72366,104020,103972
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,swan,241,,901,793,1440,24,900,24,0,23,1440,long,MacIntel,SWAN,72366,105776,105726
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,flute,241,,1041,793,1440,24,900,24,0,23,1440,long,MacIntel,FLUTE,72366,107443,107395
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,broom,241,,1017,793,1440,24,900,24,0,23,1440,long,MacIntel,BROOM,72366,109243,109195
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Synth,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,cake,241,,1271,793,1440,24,900,24,0,23,1440,long,MacIntel,TRASH,72366,111030,110983
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Synth,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,moose,241,,1741,793,1440,24,900,24,0,23,1440,long,MacIntel,PORCH,72366,113064,113016
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Synth,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,bell,241,,1217,793,1440,24,900,24,0,23,1440,long,MacIntel,WHEEL,72366,115567,115519
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Nat,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,shell,241,,1402,793,1440,24,900,24,0,23,1440,long,MacIntel,DIRT,72366,117549,117501
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Synth,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,wire,241,,1143,793,1440,24,900,24,0,23,1440,long,MacIntel,CABIN,72366,119717,119669
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Nat,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,bowl,241,,809,793,1440,24,900,24,0,23,1440,long,MacIntel,WOLF,72366,121638,121590
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Synth,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,olive,241,,751,793,1440,24,900,24,0,23,1440,long,MacIntel,MOTOR,72366,123205,123156
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,slug,241,,1994,793,1440,24,900,24,0,23,1440,long,MacIntel,SLUG,72366,124721,124673
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,jeans,241,,1536,793,1440,24,900,24,0,23,1440,long,MacIntel,JEANS,72366,127476,127427
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Synth,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,roof,241,,1218,793,1440,24,900,24,0,23,1440,long,MacIntel,PIANO,72366,129775,129726
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Synth,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,flood,241,,1005,793,1440,24,900,24,0,23,1440,long,MacIntel,SKIRT,72366,131763,131713
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,stone,241,,904,793,1440,24,900,24,0,23,1440,long,MacIntel,STONE,72366,133530,133481
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,crate,241,,886,793,1440,24,900,24,0,23,1440,long,MacIntel,CRATE,72366,135196,135148
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,clam,241,,1006,793,1440,24,900,24,0,23,1440,long,MacIntel,CLAM,72366,136851,136803
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Nat,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,pipe,241,,889,793,1440,24,900,24,0,23,1440,long,MacIntel,LION,72366,138618,138570
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Nat,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,barn,241,,1222,793,1440,24,900,24,0,23,1440,long,MacIntel,TUNA,72366,140268,140220
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Synth,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,wheat,241,,1328,793,1440,24,900,24,0,23,1440,long,MacIntel,BRICK,72366,142253,142205
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Synth,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,taxi,241,,1289,793,1440,24,900,24,0,23,1440,long,MacIntel,CHAIN,72366,144353,144305
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,reef,241,,1093,793,1440,24,900,24,0,23,1440,long,MacIntel,REEF,72366,146407,146359
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,scarf,241,,1129,793,1440,24,900,24,0,23,1440,long,MacIntel,SCARF,72366,148257,148209
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,stick,241,,1584,793,1440,24,900,24,0,23,1440,long,MacIntel,STICK,72366,150157,150109
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Synth,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,shoe,241,,1208,793,1440,24,900,24,0,23,1440,long,MacIntel,COUCH,72366,152512,152464
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,stove,241,,980,793,1440,24,900,24,0,23,1440,long,MacIntel,STOVE,72366,154479,154430
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,crab,241,,1029,793,1440,24,900,24,0,23,1440,long,MacIntel,CRAB,72366,156216,156168
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Nat,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,sink,241,,1104,793,1440,24,900,24,0,23,1440,long,MacIntel,LAMB,72366,158016,157968
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,canoe,241,,950,793,1440,24,900,24,0,23,1440,long,MacIntel,CANOE,72366,159883,159834
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,boar,241,,1290,793,1440,24,900,24,0,23,1440,long,MacIntel,BOAR,72366,161604,161556
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,moss,241,,1342,793,1440,24,900,24,0,23,1440,long,MacIntel,MOSS,72366,163654,163608
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,apron,241,,1086,793,1440,24,900,24,0,23,1440,long,MacIntel,APRON,72366,165758,165708
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,earth,241,,841,793,1440,24,900,24,0,23,1440,long,MacIntel,EARTH,72366,167608,167560
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Nat,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,fruit,241,,1510,793,1440,24,900,24,0,23,1440,long,MacIntel,BEAR,72366,169208,169159
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Nat,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,ocean,241,,830,793,1440,24,900,24,0,23,1440,long,MacIntel,TREE,72366,171479,171430
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Nat,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,bunny,241,,690,793,1440,24,900,24,0,23,1440,long,MacIntel,ROSE,72366,173078,173030
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,linen,241,,792,793,1440,24,900,24,0,23,1440,long,MacIntel,LINEN,72366,174529,174480
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,canon,241,,1204,793,1440,24,900,24,0,23,1440,long,MacIntel,CANON,72366,176083,176035
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,flask,241,,999,793,1440,24,900,24,0,23,1440,long,MacIntel,FLASK,72366,178049,178002
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Nat,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,storm,241,,971,793,1440,24,900,24,0,23,1440,long,MacIntel,LAND,72366,179816,179769
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,stair,241,,1566,793,1440,24,900,24,0,23,1440,long,MacIntel,STAIR,72366,181554,181505
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,pear,241,,730,793,1440,24,900,24,0,23,1440,long,MacIntel,PEAR,72366,183887,183839
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Synth,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,cloud,241,,1270,793,1440,24,900,24,0,23,1440,long,MacIntel,MOTEL,72366,185391,185342
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Synth,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,swamp,241,,991,793,1440,24,900,24,0,23,1440,long,MacIntel,DRILL,72366,187424,187376
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,wasp,241,,809,793,1440,24,900,24,0,23,1440,long,MacIntel,WASP,72366,189174,189126
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Nat,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,soap,241,,740,793,1440,24,900,24,0,23,1440,long,MacIntel,PONY,72366,190728,190680
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,peas,241,,781,793,1440,24,900,24,0,23,1440,long,MacIntel,PEAS,72366,192228,192180
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,creek,241,,711,793,1440,24,900,24,0,23,1440,short,MacIntel,CREEK,229740,229840,229790
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Nat,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,cobra,241,,888,793,1440,24,900,24,0,23,1440,short,MacIntel,TWIG,231179,231277,231227
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,gate,241,,1044,793,1440,24,900,24,0,23,1440,short,MacIntel,GATE,232797,232894,232844
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Nat,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,corn,241,,747,793,1440,24,900,24,0,23,1440,short,MacIntel,CORN,234562,234662,234612
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,bike,241,,845,793,1440,24,900,24,0,23,1440,short,MacIntel,BIKE,236033,236131,236081
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Con_Synth,congruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,toast,241,,1497,793,1440,24,900,24,0,23,1440,short,MacIntel,TOAST,237599,237698,237647
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Nat,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,rail,241,,1325,793,1440,24,900,24,0,23,1440,short,MacIntel,SQUID,239832,239930,239880
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Nat_Nat,incongruent,1,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,lime,241,,1835,793,1440,24,900,24,0,23,1440,short,MacIntel,GULLY,241886,241985,241935
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Synth,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,patio,241,,977,793,1440,24,900,24,0,23,1440,short,MacIntel,SPOON,244453,244551,244501
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",Inc_Synth_Synth,incongruent,0,B,03-10-22,03-10-22,07:23:13,0,0,0,0,0,786,3.6.1,wharf,241,,1037,793,1440,24,900,24,0,23,1440,short,MacIntel,RAZOR,246157,246256,246206
